metric_id,resample_index,control_statistic,treatment_statistic,bootstrap_absolute_lift,valid
paywall_to_trial_conversion_7d,450,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,451,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,452,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,453,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,454,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,455,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,456,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,457,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,458,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,459,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,460,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,461,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,462,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,463,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,464,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,465,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,466,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,467,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,468,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,469,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,470,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,471,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,472,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,473,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,474,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,475,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,476,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,477,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,478,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,479,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,480,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,481,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,482,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,483,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,484,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,485,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,486,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,487,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,488,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,489,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,490,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,491,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,492,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,493,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,494,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,495,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,496,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,497,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,498,0.0,1.0,1.0,true
paywall_to_trial_conversion_7d,499,0.0,1.0,1.0,true
realized_revenue_per_user_7d,0,0.0,249.0,249.0,true
realized_revenue_per_user_7d,1,0.0,199.0,199.0,true
realized_revenue_per_user_7d,2,0.0,249.0,249.0,true
realized_revenue_per_user_7d,3,0.0,249.0,249.0,true
realized_revenue_per_user_7d,4,0.0,249.0,249.0,true
realized_revenue_per_user_7d,5,0.0,199.0,199.0,true
realized_revenue_per_user_7d,6,0.0,249.0,249.0,true
realized_revenue_per_user_7d,7,0.0,249.0,249.0,true
realized_revenue_per_user_7d,8,0.0,199.0,199.0,true
realized_revenue_per_user_7d,9,0.0,199.0,199.0,true
realized_revenue_per_user_7d,10,0.0,149.0,149.0,true
realized_revenue_per_user_7d,11,0.0,149.0,149.0,true
realized_revenue_per_user_7d,12,0.0,249.0,249.0,true
realized_revenue_per_user_7d,13,0.0,199.0,199.0,true
realized_revenue_per_user_7d,14,0.0,199.0,199.0,true
realized_revenue_per_user_7d,15,0.0,199.0,199.0,true
realized_revenue_per_user_7d,16,0.0,249.0,249.0,true
realized_revenue_per_user_7d,17,0.0,249.0,249.0,true
realized_revenue_per_user_7d,18,0.0,199.0,199.0,true
realized_revenue_per_user_7d,19,0.0,249.0,249.0,true
realized_revenue_per_user_7d,20,0.0,199.0,199.0,true
realized_revenue_per_user_7d,21,0.0,249.0,249.0,true
realized_revenue_per_user_7d,22,0.0,249.0,249.0,true
realized_revenue_per_user_7d,23,0.0,199.0,199.0,true
realized_revenue_per_user_7d,24,0.0,249.0,249.0,true
realized_revenue_per_user_7d,25,0.0,149.0,149.0,true
realized_revenue_per_user_7d,26,0.0,199.0,199.0,true
realized_revenue_per_user_7d,27,0.0,149.0,149.0,true
realized_revenue_per_user_7d,28,0.0,199.0,199.0,true
realized_revenue_per_user_7d,29,0.0,149.0,149.0,true
realized_revenue_per_user_7d,30,0.0,149.0,149.0,true
realized_revenue_per_user_7d,31,0.0,249.0,249.0,true
realized_revenue_per_user_7d,32,0.0,149.0,149.0,true
realized_revenue_per_user_7d,33,0.0,199.0,199.0,true
realized_revenue_per_user_7d,34,0.0,249.0,249.0,true
realized_revenue_per_user_7d,35,0.0,249.0,249.0,true
realized_revenue_per_user_7d,36,0.0,199.0,199.0,true
realized_revenue_per_user_7d,37,0.0,149.0,149.0,true
realized_revenue_per_user_7d,38,0.0,149.0,149.0,true
realized_revenue_per_user_7d,39,0.0,199.0,199.0,true
realized_revenue_per_user_7d,40,0.0,199.0,199.0,true
realized_revenue_per_user_7d,41,0.0,149.0,149.0,true
realized_revenue_per_user_7d,42,0.0,249.0,249.0,true
realized_revenue_per_user_7d,43,0.0,249.0,249.0,true
realized_revenue_per_user_7d,44,0.0,249.0,249.0,true
realized_revenue_per_user_7d,45,0.0,199.0,199.0,true
realized_revenue_per_user_7d,46,0.0,199.0,199.0,true
realized_revenue_per_user_7d,47,0.0,249.0,249.0,true
realized_revenue_per_user_7d,48,0.0,249.0,249.0,true
realized_revenue_per_user_7d,49,0.0,199.0,199.0,true
realized_revenue_per_user_7d,50,0.0,149.0,149.0,true
realized_revenue_per_user_7d,51,0.0,199.0,199.0,true
realized_revenue_per_user_7d,52,0.0,199.0,199.0,true
realized_revenue_per_user_7d,53,0.0,199.0,199.0,true
realized_revenue_per_user_7d,54,0.0,199.0,199.0,true
realized_revenue_per_user_7d,55,0.0,199.0,199.0,true
realized_revenue_per_user_7d,56,0.0,199.0,199.0,true
realized_revenue_per_user_7d,57,0.0,249.0,249.0,true
realized_revenue_per_user_7d,58,0.0,199.0,199.0,true
realized_revenue_per_user_7d,59,0.0,249.0,249.0,true
realized_revenue_per_user_7d,60,0.0,249.0,249.0,true
realized_revenue_per_user_7d,61,0.0,249.0,249.0,true
realized_revenue_per_user_7d,62,0.0,249.0,249.0,true
realized_revenue_per_user_7d,63,0.0,249.0,249.0,true
realized_revenue_per_user_7d,64,0.0,199.0,199.0,true
realized_revenue_per_user_7d,65,0.0,199.0,199.0,true
realized_revenue_per_user_7d,66,0.0,249.0,249.0,true
realized_revenue_per_user_7d,67,0.0,249.0,249.0,true
realized_revenue_per_user_7d,68,0.0,199.0,199.0,true
realized_revenue_per_user_7d,69,0.0,149.0,149.0,true
realized_revenue_per_user_7d,70,0.0,199.0,199.0,true
realized_revenue_per_user_7d,71,0.0,249.0,249.0,true
realized_revenue_per_user_7d,72,0.0,199.0,199.0,true
realized_revenue_per_user_7d,73,0.0,149.0,149.0,true
realized_revenue_per_user_7d,74,0.0,249.0,249.0,true
realized_revenue_per_user_7d,75,0.0,199.0,199.0,true
realized_revenue_per_user_7d,76,0.0,199.0,199.0,true
realized_revenue_per_user_7d,77,0.0,199.0,199.0,true
realized_revenue_per_user_7d,78,0.0,149.0,149.0,true
realized_revenue_per_user_7d,79,0.0,199.0,199.0,true
realized_revenue_per_user_7d,80,0.0,249.0,249.0,true
realized_revenue_per_user_7d,81,0.0,249.0,249.0,true
realized_revenue_per_user_7d,82,0.0,199.0,199.0,true
realized_revenue_per_user_7d,83,0.0,199.0,199.0,true
realized_revenue_per_user_7d,84,0.0,199.0,199.0,true
realized_revenue_per_user_7d,85,0.0,199.0,199.0,true
realized_revenue_per_user_7d,86,0.0,149.0,149.0,true
realized_revenue_per_user_7d,87,0.0,199.0,199.0,true
realized_revenue_per_user_7d,88,0.0,199.0,199.0,true
realized_revenue_per_user_7d,89,0.0,149.0,149.0,true
realized_revenue_per_user_7d,90,0.0,199.0,199.0,true
realized_revenue_per_user_7d,91,0.0,149.0,149.0,true
realized_revenue_per_user_7d,92,0.0,199.0,199.0,true
realized_revenue_per_user_7d,93,0.0,199.0,199.0,true
realized_revenue_per_user_7d,94,0.0,249.0,249.0,true
realized_revenue_per_user_7d,95,0.0,199.0,199.0,true
realized_revenue_per_user_7d,96,0.0,199.0,199.0,true
realized_revenue_per_user_7d,97,0.0,149.0,149.0,true
realized_revenue_per_user_7d,98,0.0,149.0,149.0,true
realized_revenue_per_user_7d,99,0.0,199.0,199.0,true
realized_revenue_per_user_7d,100,0.0,199.0,199.0,true
realized_revenue_per_user_7d,101,0.0,199.0,199.0,true
realized_revenue_per_user_7d,102,0.0,249.0,249.0,true
realized_revenue_per_user_7d,103,0.0,249.0,249.0,true
realized_revenue_per_user_7d,104,0.0,199.0,199.0,true
realized_revenue_per_user_7d,105,0.0,149.0,149.0,true
realized_revenue_per_user_7d,106,0.0,199.0,199.0,true
realized_revenue_per_user_7d,107,0.0,199.0,199.0,true
realized_revenue_per_user_7d,108,0.0,149.0,149.0,true
realized_revenue_per_user_7d,109,0.0,149.0,149.0,true
realized_revenue_per_user_7d,110,0.0,199.0,199.0,true
realized_revenue_per_user_7d,111,0.0,199.0,199.0,true
realized_revenue_per_user_7d,112,0.0,199.0,199.0,true
realized_revenue_per_user_7d,113,0.0,249.0,249.0,true
realized_revenue_per_user_7d,114,0.0,199.0,199.0,true
realized_revenue_per_user_7d,115,0.0,149.0,149.0,true
realized_revenue_per_user_7d,116,0.0,149.0,149.0,true
realized_revenue_per_user_7d,117,0.0,149.0,149.0,true
realized_revenue_per_user_7d,118,0.0,249.0,249.0,true
realized_revenue_per_user_7d,119,0.0,149.0,149.0,true
realized_revenue_per_user_7d,120,0.0,149.0,149.0,true
realized_revenue_per_user_7d,121,0.0,149.0,149.0,true
realized_revenue_per_user_7d,122,0.0,149.0,149.0,true
realized_revenue_per_user_7d,123,0.0,149.0,149.0,true
realized_revenue_per_user_7d,124,0.0,249.0,249.0,true
realized_revenue_per_user_7d,125,0.0,199.0,199.0,true
realized_revenue_per_user_7d,126,0.0,199.0,199.0,true
realized_revenue_per_user_7d,127,0.0,199.0,199.0,true
realized_revenue_per_user_7d,128,0.0,199.0,199.0,true
realized_revenue_per_user_7d,129,0.0,249.0,249.0,true
realized_revenue_per_user_7d,130,0.0,199.0,199.0,true
realized_revenue_per_user_7d,131,0.0,149.0,149.0,true
realized_revenue_per_user_7d,132,0.0,199.0,199.0,true
realized_revenue_per_user_7d,133,0.0,199.0,199.0,true
realized_revenue_per_user_7d,134,0.0,199.0,199.0,true
realized_revenue_per_user_7d,135,0.0,249.0,249.0,true
realized_revenue_per_user_7d,136,0.0,149.0,149.0,true
realized_revenue_per_user_7d,137,0.0,249.0,249.0,true
realized_revenue_per_user_7d,138,0.0,199.0,199.0,true
realized_revenue_per_user_7d,139,0.0,199.0,199.0,true
realized_revenue_per_user_7d,140,0.0,199.0,199.0,true
realized_revenue_per_user_7d,141,0.0,149.0,149.0,true
realized_revenue_per_user_7d,142,0.0,199.0,199.0,true
realized_revenue_per_user_7d,143,0.0,149.0,149.0,true
realized_revenue_per_user_7d,144,0.0,199.0,199.0,true
realized_revenue_per_user_7d,145,0.0,249.0,249.0,true
realized_revenue_per_user_7d,146,0.0,249.0,249.0,true
realized_revenue_per_user_7d,147,0.0,149.0,149.0,true
realized_revenue_per_user_7d,148,0.0,199.0,199.0,true
realized_revenue_per_user_7d,149,0.0,149.0,149.0,true
realized_revenue_per_user_7d,150,0.0,249.0,249.0,true
realized_revenue_per_user_7d,151,0.0,249.0,249.0,true
realized_revenue_per_user_7d,152,0.0,199.0,199.0,true
realized_revenue_per_user_7d,153,0.0,149.0,149.0,true
realized_revenue_per_user_7d,154,0.0,149.0,149.0,true
realized_revenue_per_user_7d,155,0.0,149.0,149.0,true
realized_revenue_per_user_7d,156,0.0,149.0,149.0,true
realized_revenue_per_user_7d,157,0.0,199.0,199.0,true
realized_revenue_per_user_7d,158,0.0,199.0,199.0,true
realized_revenue_per_user_7d,159,0.0,199.0,199.0,true
realized_revenue_per_user_7d,160,0.0,199.0,199.0,true
realized_revenue_per_user_7d,161,0.0,199.0,199.0,true
realized_revenue_per_user_7d,162,0.0,199.0,199.0,true
realized_revenue_per_user_7d,163,0.0,249.0,249.0,true
realized_revenue_per_user_7d,164,0.0,199.0,199.0,true
realized_revenue_per_user_7d,165,0.0,199.0,199.0,true
realized_revenue_per_user_7d,166,0.0,199.0,199.0,true
realized_revenue_per_user_7d,167,0.0,149.0,149.0,true
realized_revenue_per_user_7d,168,0.0,149.0,149.0,true
realized_revenue_per_user_7d,169,0.0,149.0,149.0,true
realized_revenue_per_user_7d,170,0.0,199.0,199.0,true
realized_revenue_per_user_7d,171,0.0,249.0,249.0,true
realized_revenue_per_user_7d,172,0.0,199.0,199.0,true
realized_revenue_per_user_7d,173,0.0,199.0,199.0,true
realized_revenue_per_user_7d,174,0.0,199.0,199.0,true
realized_revenue_per_user_7d,175,0.0,149.0,149.0,true
realized_revenue_per_user_7d,176,0.0,199.0,199.0,true
realized_revenue_per_user_7d,177,0.0,199.0,199.0,true
realized_revenue_per_user_7d,178,0.0,249.0,249.0,true
realized_revenue_per_user_7d,179,0.0,249.0,249.0,true
realized_revenue_per_user_7d,180,0.0,149.0,149.0,true
realized_revenue_per_user_7d,181,0.0,249.0,249.0,true
realized_revenue_per_user_7d,182,0.0,249.0,249.0,true
realized_revenue_per_user_7d,183,0.0,199.0,199.0,true
realized_revenue_per_user_7d,184,0.0,199.0,199.0,true
realized_revenue_per_user_7d,185,0.0,199.0,199.0,true
realized_revenue_per_user_7d,186,0.0,249.0,249.0,true
realized_revenue_per_user_7d,187,0.0,199.0,199.0,true
realized_revenue_per_user_7d,188,0.0,249.0,249.0,true
realized_revenue_per_user_7d,189,0.0,249.0,249.0,true
realized_revenue_per_user_7d,190,0.0,249.0,249.0,true
realized_revenue_per_user_7d,191,0.0,199.0,199.0,true
realized_revenue_per_user_7d,192,0.0,149.0,149.0,true
realized_revenue_per_user_7d,193,0.0,149.0,149.0,true
realized_revenue_per_user_7d,194,0.0,199.0,199.0,true
realized_revenue_per_user_7d,195,0.0,249.0,249.0,true
realized_revenue_per_user_7d,196,0.0,149.0,149.0,true
realized_revenue_per_user_7d,197,0.0,249.0,249.0,true
realized_revenue_per_user_7d,198,0.0,199.0,199.0,true
realized_revenue_per_user_7d,199,0.0,199.0,199.0,true
realized_revenue_per_user_7d,200,0.0,149.0,149.0,true
realized_revenue_per_user_7d,201,0.0,199.0,199.0,true
realized_revenue_per_user_7d,202,0.0,199.0,199.0,true
realized_revenue_per_user_7d,203,0.0,199.0,199.0,true
realized_revenue_per_user_7d,204,0.0,149.0,149.0,true
realized_revenue_per_user_7d,205,0.0,199.0,199.0,true
realized_revenue_per_user_7d,206,0.0,249.0,249.0,true
realized_revenue_per_user_7d,207,0.0,149.0,149.0,true
realized_revenue_per_user_7d,208,0.0,199.0,199.0,true
realized_revenue_per_user_7d,209,0.0,199.0,199.0,true
realized_revenue_per_user_7d,210,0.0,149.0,149.0,true
realized_revenue_per_user_7d,211,0.0,149.0,149.0,true
realized_revenue_per_user_7d,212,0.0,199.0,199.0,true
realized_revenue_per_user_7d,213,0.0,199.0,199.0,true
realized_revenue_per_user_7d,214,0.0,249.0,249.0,true
realized_revenue_per_user_7d,215,0.0,249.0,249.0,true
realized_revenue_per_user_7d,216,0.0,149.0,149.0,true
realized_revenue_per_user_7d,217,0.0,249.0,249.0,true
realized_revenue_per_user_7d,218,0.0,199.0,199.0,true
realized_revenue_per_user_7d,219,0.0,199.0,199.0,true
realized_revenue_per_user_7d,220,0.0,199.0,199.0,true
realized_revenue_per_user_7d,221,0.0,199.0,199.0,true
realized_revenue_per_user_7d,222,0.0,199.0,199.0,true
realized_revenue_per_user_7d,223,0.0,199.0,199.0,true
realized_revenue_per_user_7d,224,0.0,249.0,249.0,true
realized_revenue_per_user_7d,225,0.0,199.0,199.0,true
realized_revenue_per_user_7d,226,0.0,199.0,199.0,true
realized_revenue_per_user_7d,227,0.0,199.0,199.0,true
realized_revenue_per_user_7d,228,0.0,199.0,199.0,true
realized_revenue_per_user_7d,229,0.0,199.0,199.0,true
realized_revenue_per_user_7d,230,0.0,149.0,149.0,true
realized_revenue_per_user_7d,231,0.0,149.0,149.0,true
realized_revenue_per_user_7d,232,0.0,249.0,249.0,true
realized_revenue_per_user_7d,233,0.0,199.0,199.0,true
realized_revenue_per_user_7d,234,0.0,249.0,249.0,true
realized_revenue_per_user_7d,235,0.0,199.0,199.0,true
realized_revenue_per_user_7d,236,0.0,199.0,199.0,true
realized_revenue_per_user_7d,237,0.0,199.0,199.0,true
realized_revenue_per_user_7d,238,0.0,149.0,149.0,true
realized_revenue_per_user_7d,239,0.0,199.0,199.0,true
realized_revenue_per_user_7d,240,0.0,199.0,199.0,true
realized_revenue_per_user_7d,241,0.0,249.0,249.0,true
realized_revenue_per_user_7d,242,0.0,149.0,149.0,true
realized_revenue_per_user_7d,243,0.0,199.0,199.0,true
realized_revenue_per_user_7d,244,0.0,199.0,199.0,true
realized_revenue_per_user_7d,245,0.0,199.0,199.0,true
realized_revenue_per_user_7d,246,0.0,249.0,249.0,true
realized_revenue_per_user_7d,247,0.0,249.0,249.0,true
realized_revenue_per_user_7d,248,0.0,199.0,199.0,true
realized_revenue_per_user_7d,249,0.0,199.0,199.0,true
realized_revenue_per_user_7d,250,0.0,199.0,199.0,true
realized_revenue_per_user_7d,251,0.0,149.0,149.0,true
realized_revenue_per_user_7d,252,0.0,199.0,199.0,true
realized_revenue_per_user_7d,253,0.0,249.0,249.0,true
realized_revenue_per_user_7d,254,0.0,199.0,199.0,true
realized_revenue_per_user_7d,255,0.0,249.0,249.0,true
realized_revenue_per_user_7d,256,0.0,199.0,199.0,true
realized_revenue_per_user_7d,257,0.0,199.0,199.0,true
realized_revenue_per_user_7d,258,0.0,199.0,199.0,true
realized_revenue_per_user_7d,259,0.0,199.0,199.0,true
realized_revenue_per_user_7d,260,0.0,199.0,199.0,true
realized_revenue_per_user_7d,261,0.0,199.0,199.0,true
realized_revenue_per_user_7d,262,0.0,249.0,249.0,true
realized_revenue_per_user_7d,263,0.0,199.0,199.0,true
realized_revenue_per_user_7d,264,0.0,199.0,199.0,true
realized_revenue_per_user_7d,265,0.0,249.0,249.0,true
realized_revenue_per_user_7d,266,0.0,199.0,199.0,true
realized_revenue_per_user_7d,267,0.0,249.0,249.0,true
realized_revenue_per_user_7d,268,0.0,149.0,149.0,true
realized_revenue_per_user_7d,269,0.0,199.0,199.0,true
realized_revenue_per_user_7d,270,0.0,149.0,149.0,true
realized_revenue_per_user_7d,271,0.0,199.0,199.0,true
realized_revenue_per_user_7d,272,0.0,249.0,249.0,true
realized_revenue_per_user_7d,273,0.0,249.0,249.0,true
realized_revenue_per_user_7d,274,0.0,149.0,149.0,true
realized_revenue_per_user_7d,275,0.0,199.0,199.0,true
realized_revenue_per_user_7d,276,0.0,199.0,199.0,true
realized_revenue_per_user_7d,277,0.0,199.0,199.0,true
realized_revenue_per_user_7d,278,0.0,249.0,249.0,true
realized_revenue_per_user_7d,279,0.0,199.0,199.0,true
realized_revenue_per_user_7d,280,0.0,199.0,199.0,true
realized_revenue_per_user_7d,281,0.0,199.0,199.0,true
realized_revenue_per_user_7d,282,0.0,249.0,249.0,true
realized_revenue_per_user_7d,283,0.0,149.0,149.0,true
realized_revenue_per_user_7d,284,0.0,149.0,149.0,true
realized_revenue_per_user_7d,285,0.0,149.0,149.0,true
realized_revenue_per_user_7d,286,0.0,249.0,249.0,true
realized_revenue_per_user_7d,287,0.0,149.0,149.0,true
realized_revenue_per_user_7d,288,0.0,199.0,199.0,true
realized_revenue_per_user_7d,289,0.0,199.0,199.0,true
realized_revenue_per_user_7d,290,0.0,249.0,249.0,true
realized_revenue_per_user_7d,291,0.0,149.0,149.0,true
realized_revenue_per_user_7d,292,0.0,249.0,249.0,true
realized_revenue_per_user_7d,293,0.0,249.0,249.0,true
realized_revenue_per_user_7d,294,0.0,199.0,199.0,true
realized_revenue_per_user_7d,295,0.0,249.0,249.0,true
realized_revenue_per_user_7d,296,0.0,199.0,199.0,true
realized_revenue_per_user_7d,297,0.0,149.0,149.0,true
realized_revenue_per_user_7d,298,0.0,249.0,249.0,true
realized_revenue_per_user_7d,299,0.0,149.0,149.0,true
realized_revenue_per_user_7d,300,0.0,199.0,199.0,true
realized_revenue_per_user_7d,301,0.0,249.0,249.0,true
realized_revenue_per_user_7d,302,0.0,199.0,199.0,true
realized_revenue_per_user_7d,303,0.0,199.0,199.0,true
realized_revenue_per_user_7d,304,0.0,249.0,249.0,true
realized_revenue_per_user_7d,305,0.0,149.0,149.0,true
realized_revenue_per_user_7d,306,0.0,199.0,199.0,true
realized_revenue_per_user_7d,307,0.0,199.0,199.0,true
realized_revenue_per_user_7d,308,0.0,149.0,149.0,true
realized_revenue_per_user_7d,309,0.0,199.0,199.0,true
realized_revenue_per_user_7d,310,0.0,149.0,149.0,true
realized_revenue_per_user_7d,311,0.0,149.0,149.0,true
realized_revenue_per_user_7d,312,0.0,199.0,199.0,true
realized_revenue_per_user_7d,313,0.0,149.0,149.0,true
realized_revenue_per_user_7d,314,0.0,149.0,149.0,true
realized_revenue_per_user_7d,315,0.0,199.0,199.0,true
realized_revenue_per_user_7d,316,0.0,249.0,249.0,true
realized_revenue_per_user_7d,317,0.0,149.0,149.0,true
realized_revenue_per_user_7d,318,0.0,199.0,199.0,true
realized_revenue_per_user_7d,319,0.0,149.0,149.0,true
realized_revenue_per_user_7d,320,0.0,199.0,199.0,true
realized_revenue_per_user_7d,321,0.0,249.0,249.0,true
realized_revenue_per_user_7d,322,0.0,249.0,249.0,true
realized_revenue_per_user_7d,323,0.0,249.0,249.0,true
realized_revenue_per_user_7d,324,0.0,199.0,199.0,true
realized_revenue_per_user_7d,325,0.0,199.0,199.0,true
realized_revenue_per_user_7d,326,0.0,149.0,149.0,true
realized_revenue_per_user_7d,327,0.0,199.0,199.0,true
realized_revenue_per_user_7d,328,0.0,199.0,199.0,true
realized_revenue_per_user_7d,329,0.0,249.0,249.0,true
realized_revenue_per_user_7d,330,0.0,199.0,199.0,true
realized_revenue_per_user_7d,331,0.0,199.0,199.0,true
realized_revenue_per_user_7d,332,0.0,199.0,199.0,true
realized_revenue_per_user_7d,333,0.0,199.0,199.0,true
realized_revenue_per_user_7d,334,0.0,149.0,149.0,true
realized_revenue_per_user_7d,335,0.0,249.0,249.0,true
realized_revenue_per_user_7d,336,0.0,249.0,249.0,true
realized_revenue_per_user_7d,337,0.0,199.0,199.0,true
realized_revenue_per_user_7d,338,0.0,199.0,199.0,true
realized_revenue_per_user_7d,339,0.0,249.0,249.0,true
realized_revenue_per_user_7d,340,0.0,199.0,199.0,true
realized_revenue_per_user_7d,341,0.0,149.0,149.0,true
realized_revenue_per_user_7d,342,0.0,199.0,199.0,true
realized_revenue_per_user_7d,343,0.0,199.0,199.0,true
realized_revenue_per_user_7d,344,0.0,249.0,249.0,true
realized_revenue_per_user_7d,345,0.0,199.0,199.0,true
realized_revenue_per_user_7d,346,0.0,249.0,249.0,true
realized_revenue_per_user_7d,347,0.0,199.0,199.0,true
realized_revenue_per_user_7d,348,0.0,249.0,249.0,true
realized_revenue_per_user_7d,349,0.0,199.0,199.0,true
realized_revenue_per_user_7d,350,0.0,249.0,249.0,true
realized_revenue_per_user_7d,351,0.0,149.0,149.0,true
realized_revenue_per_user_7d,352,0.0,249.0,249.0,true
realized_revenue_per_user_7d,353,0.0,199.0,199.0,true
realized_revenue_per_user_7d,354,0.0,249.0,249.0,true
realized_revenue_per_user_7d,355,0.0,149.0,149.0,true
realized_revenue_per_user_7d,356,0.0,199.0,199.0,true
realized_revenue_per_user_7d,357,0.0,249.0,249.0,true
realized_revenue_per_user_7d,358,0.0,199.0,199.0,true
realized_revenue_per_user_7d,359,0.0,249.0,249.0,true
realized_revenue_per_user_7d,360,0.0,199.0,199.0,true
realized_revenue_per_user_7d,361,0.0,149.0,149.0,true
realized_revenue_per_user_7d,362,0.0,249.0,249.0,true
realized_revenue_per_user_7d,363,0.0,249.0,249.0,true
realized_revenue_per_user_7d,364,0.0,149.0,149.0,true
realized_revenue_per_user_7d,365,0.0,199.0,199.0,true
realized_revenue_per_user_7d,366,0.0,149.0,149.0,true
realized_revenue_per_user_7d,367,0.0,149.0,149.0,true
realized_revenue_per_user_7d,368,0.0,249.0,249.0,true
realized_revenue_per_user_7d,369,0.0,149.0,149.0,true
realized_revenue_per_user_7d,370,0.0,149.0,149.0,true
realized_revenue_per_user_7d,371,0.0,199.0,199.0,true
realized_revenue_per_user_7d,372,0.0,199.0,199.0,true
realized_revenue_per_user_7d,373,0.0,199.0,199.0,true
realized_revenue_per_user_7d,374,0.0,199.0,199.0,true
realized_revenue_per_user_7d,375,0.0,199.0,199.0,true
realized_revenue_per_user_7d,376,0.0,149.0,149.0,true
realized_revenue_per_user_7d,377,0.0,249.0,249.0,true
realized_revenue_per_user_7d,378,0.0,249.0,249.0,true
realized_revenue_per_user_7d,379,0.0,199.0,199.0,true
realized_revenue_per_user_7d,380,0.0,249.0,249.0,true
realized_revenue_per_user_7d,381,0.0,149.0,149.0,true
realized_revenue_per_user_7d,382,0.0,199.0,199.0,true
realized_revenue_per_user_7d,383,0.0,199.0,199.0,true
realized_revenue_per_user_7d,384,0.0,249.0,249.0,true
realized_revenue_per_user_7d,385,0.0,249.0,249.0,true
realized_revenue_per_user_7d,386,0.0,249.0,249.0,true
realized_revenue_per_user_7d,387,0.0,249.0,249.0,true
realized_revenue_per_user_7d,388,0.0,199.0,199.0,true
realized_revenue_per_user_7d,389,0.0,199.0,199.0,true
realized_revenue_per_user_7d,390,0.0,199.0,199.0,true
realized_revenue_per_user_7d,391,0.0,149.0,149.0,true
realized_revenue_per_user_7d,392,0.0,249.0,249.0,true
realized_revenue_per_user_7d,393,0.0,199.0,199.0,true
realized_revenue_per_user_7d,394,0.0,249.0,249.0,true
realized_revenue_per_user_7d,395,0.0,149.0,149.0,true
realized_revenue_per_user_7d,396,0.0,199.0,199.0,true
realized_revenue_per_user_7d,397,0.0,199.0,199.0,true
realized_revenue_per_user_7d,398,0.0,149.0,149.0,true
realized_revenue_per_user_7d,399,0.0,249.0,249.0,true
realized_revenue_per_user_7d,400,0.0,249.0,249.0,true
realized_revenue_per_user_7d,401,0.0,149.0,149.0,true
realized_revenue_per_user_7d,402,0.0,199.0,199.0,true
realized_revenue_per_user_7d,403,0.0,199.0,199.0,true
realized_revenue_per_user_7d,404,0.0,199.0,199.0,true
realized_revenue_per_user_7d,405,0.0,199.0,199.0,true
realized_revenue_per_user_7d,406,0.0,199.0,199.0,true
realized_revenue_per_user_7d,407,0.0,249.0,249.0,true
realized_revenue_per_user_7d,408,0.0,249.0,249.0,true
realized_revenue_per_user_7d,409,0.0,249.0,249.0,true
realized_revenue_per_user_7d,410,0.0,249.0,249.0,true
realized_revenue_per_user_7d,411,0.0,249.0,249.0,true
